model,epoch_d,L_metal_total,metal_frac_of_all,dominant_metal,dominant_metal_L,L_C,L_O,L_Ne,overall_rank_of_dominant_metal
A9,0.6,1.7651934786578785e+38,0.0037739379159278295,C_III_1909,1.4973110904719886e+38,1.5081038562617556e+38,2.2263559376651054e+37,3.4454028629612283e+36,9
A9,0.7,1.80401894045136e+38,0.003855339806664138,C_III_1909,1.5205320712691667e+38,1.5316493049930167e+38,2.3292272159704394e+37,3.944691386129891e+36,9
A9,0.8,1.9035004106404436e+38,0.0040657537422343236,C_III_1909,1.5951819076615228e+38,1.607020924500177e+38,2.4909726271477055e+37,4.738222342549604e+36,9
A9,0.9,2.0898457072141323e+38,0.004460585166054531,C_III_1909,1.7432127093932606e+38,1.7563604060355e+38,2.7383191912904343e+37,5.965338204958872e+36,9
A9,1.0,2.405928004414793e+38,0.005130185049260157,C_III_1909,2.0005719425099406e+38,2.0159332395061866e+38,3.1140712456388e+37,7.858764034472665e+36,9
A9,2.0,8.081893928678186e+38,0.016400716901524615,C_III_1909,6.7075298026708545e+38,6.771623471316753e+38,8.944332349363575e+37,4.158372224250768e+37,9
A9,3.0,9.036908399855704e+38,0.01826488872065928,C_III_1909,7.336053341997034e+38,7.427442754998787e+38,1.0691367324615054e+38,5.403289123954114e+37,8
A9,4.0,9.559538754115615e+38,0.019223427524838833,C_III_1909,7.253971856041302e+38,7.409753198920454e+38,1.3660950507957927e+38,7.836905043993686e+37,9
A9,5.0,8.03874928621903e+38,0.016121720697202767,C_III_1909,5.821972300027981e+38,5.988337027058344e+38,1.3068261093060607e+38,7.435861498546261e+37,9
A9,10.0,2.276323123601783e+38,0.004548162143739753,O_III_5007,1.033762072980352e+38,6.688040280545284e+37,1.0359268150735283e+38,5.715922804737261e+37,10
A9,20.0,1.1647826171382988e+38,0.002555274411110986,O_III_5007,5.180811636557062e+37,4.0997281865078438e+37,5.183741079884654e+37,2.364356904990489e+37,10
A9,30.0,1.1104741609449065e+38,0.0021379584245612127,O_III_5007,3.7399688157655198e+37,5.695575119268767e+37,3.7413447634579154e+37,1.6678217267223833e+37,10
A9,40.0,2.8284133075817683e+38,0.0007655280497422269,C_III_4647,7.549213590170268e+37,1.925921720077962e+38,5.855669586240497e+37,3.1692462887975643e+37,10
A9,50.0,2.9273439204629693e+39,0.006492483384496293,C_III_4647,1.4036291386781446e+39,2.7207715642366187e+39,1.5503993926868356e+38,5.153241695766681e+37,10
A9,60.0,9.738980815416241e+39,0.03131537854081754,C_II_4267,5.0023504025085676e+39,8.927553805880675e+39,7.098314148496324e+38,1.0159559468593338e+38,6
A9,70.0,2.2904317278793196e+40,0.09178142812150182,C_II_4267,1.3039793164174183e+40,2.181936700226873e+40,9.254944113209849e+38,1.5945586520347901e+38,4
A9,80.0,3.865243958134236e+40,0.18062118686225023,C_II_4267,2.2419958583738926e+40,3.737407648730354e+40,1.1048191358960441e+39,1.7354395814277516e+38,3
A9,90.0,4.820521044899191e+40,0.25578664926846095,C_II_4267,2.634130019685702e+40,4.67918809660779e+40,1.2299300574593902e+39,1.8339942545462143e+38,3
A9,100.0,5.360101162584307e+40,0.32386628175090454,C_II_4267,2.365820435195836e+40,5.169025382148452e+40,1.6971364664061835e+39,2.1362133795236595e+38,3
A9,110.0,4.35927891358121e+40,0.1849763529442245,C_III_5696,1.029647273064101e+40,4.067803347126753e+40,2.799985467435561e+39,1.1477019710901622e+38,5
A9,120.0,5.0532320118220105e+36,9.72261368978668e-05,C_II_4267,1.050194810231333e+36,2.4784011707952793e+36,2.5230813700781297e+36,5.174947094860164e+34,10
A9,130.0,6.970633224892812e+36,4.216299805465748e-05,O_I_7774,1.6930135377263372e+36,3.5436984781568854e+36,3.4242487929572147e+36,2.685953778710162e+33,10
A9,140.0,2.7709099516813236e+36,2.361131566670284e-05,O_I_7774,6.874474614461334e+35,1.3892906686987424e+36,1.3811887556252177e+36,4.305273573640098e+32,10
A9,150.0,7.634383313478176e+34,5.989064418815142e-07,O_I_7774,2.79984053929934e+34,2.033966162061096e+34,5.600372148229006e+34,4.5003188073194124e+29,10
B1,10.0,1.3909508986250476e+37,0.0003485087280943936,O_I_7774,1.3886237707577232e+37,5.822796575003911e+33,1.390368618967547e+37,2.6467488782905015e+21,10
B1,20.0,1.6509174470170142e+37,0.00024623941269799973,O_I_7774,1.3444831190274938e+37,1.6836861224816427e+29,1.650917430180153e+37,445056742199.0155,10
B1,30.0,4.0518168170454094e+38,0.008107645350596052,C_III_4647,1.3481381828762952e+38,3.144520415997923e+38,8.2535108571120965e+37,8.194531533627682e+36,10
B1,40.0,9.971614936332677e+38,0.011917698076235031,C_II_4267,3.106122618684495e+38,6.7440983828477384e+38,3.0632708134424912e+38,1.6424574004244668e+37,10
B1,50.0,1.389240477061261e+39,0.015730698555144685,O_I_7774,4.537147959614483e+38,8.412472611155911e+38,5.257297668673085e+38,2.2263449078361427e+37,10
B1,60.0,1.729109921767932e+39,0.015158637971082205,O_I_7774,6.262758072288365e+38,9.855255782470716e+38,7.17594075767176e+38,2.5990267753684833e+37,9
B1,70.0,1.891808944539509e+39,0.003683458532732325,O_I_7774,6.680493457297438e+38,1.091863704524157e+39,7.718932455421277e+38,2.8051994473224414e+37,8
B1,80.0,1.920704803406613e+39,0.005193980933902189,C_II_4267,7.798947638705199e+38,1.0849869988313216e+39,8.05990409663249e+38,2.97273949120425e+37,7
B1,90.0,2.237442827095658e+39,0.0091519238990066,C_II_4267,9.745998713150634e+38,1.3484248416585976e+39,8.569190251545551e+38,3.209896028250496e+37,7
B1,100.0,2.714242097094995e+39,0.015157006073561737,C_II_4267,1.2110926915294334e+39,1.6679174697251795e+39,1.011569944345272e+39,3.475468302454369e+37,7
B1,110.0,3.2242732077344496e+39,0.021372944314017754,C_II_4267,1.447577788313914e+39,1.9785984513513426e+39,1.2068307131720137e+39,3.884404321109372e+37,6
B1,120.0,4.0809626612496736e+39,0.04155528097218538,C_II_4267,1.8081312620167944e+39,2.447749364448673e+39,1.5915990439343472e+39,4.161425286665343e+37,5
B1,130.0,5.627407700635839e+39,0.08549005420402823,C_II_4267,2.447852504742774e+39,3.252607153039878e+39,2.329406650353821e+39,4.539389724214077e+37,4
B1,140.0,8.983685405643006e+39,0.2334989351244483,C_II_4267,3.979967628919605e+39,5.620679349720348e+39,3.3208087497822814e+39,4.2197306140376274e+37,3
B1,150.0,2.8340955359957835e+39,0.2492449762429097,C_II_4267,6.135436999577e+38,1.9911193370129566e+39,8.198314778198425e+38,2.314472116298457e+37,4
B1,160.0,1.2884536222910006e+39,0.11288955016044834,C_III_4647,2.5083188945810002e+38,8.675473821796296e+38,4.058913387348107e+38,1.501490137656034e+37,5
B10,0.1,3.8333875801318976e+37,0.0004541242773453874,O_I_7774,3.1860956490066803e+37,6.443639030213287e+36,3.189023383190673e+37,2.939198957756667e+30,10
B10,0.2,3.803468202224671e+37,0.0004502126199774541,O_I_7774,3.1869476784622827e+37,6.135275179214469e+36,3.189940290155683e+37,3.94147541451075e+30,10
B10,0.3,3.774962016786407e+37,0.00044647691867503444,O_I_7774,3.1878003989223457e+37,5.841014947797774e+36,3.1908599357764128e+37,5.862302167928313e+30,10
B10,0.4,3.7478127668934025e+37,0.0004429099472068409,O_I_7774,3.18865371701351e+37,5.560290246580912e+36,3.1917827751663475e+37,9.670689637451848e+30,10
B10,0.5,3.722073896882e+37,0.0004395174638693378,O_I_7774,3.1895056577130613e+37,5.293505521750304e+36,3.192719334797052e+37,4.009909917798086e+31,10
B10,0.6,3.697614830380243e+37,0.0004362835178110489,O_I_7774,3.1903574743271966e+37,5.0394413357050164e+36,3.193662755338029e+37,7.941471712054536e+31,10
B10,0.7,3.674603143352632e+37,0.0004332273560389271,O_I_7774,3.1912051943861157e+37,4.7995163155702943e+36,3.194634063941724e+37,1.7447853878071514e+32,10
B10,0.8,3.6534778622426107e+37,0.0004304001407209439,O_I_7774,3.1920398870550333e+37,4.57755086994291e+36,3.195680247736021e+37,4.252751229876847e+32,10
B10,0.9,3.6357750044433754e+37,0.000427981962001253,O_I_7774,3.19283253332005e+37,4.3870635742929026e+36,3.1969536392317136e+37,1.1500778237123445e+33,10
B10,1.0,3.6270247163808507e+37,0.00042662196795594957,O_I_7774,3.1934804045162074e+37,4.2768753727001934e+36,3.1989919793375585e+37,3.451997732725743e+33,10
B10,2.0,3.44421450454925e+37,0.0004013620879961934,O_I_7774,3.2145805373284696e+37,2.2471746768096687e+36,3.219457520923685e+37,3.9515944598406106e+32,10
B10,3.0,3.648056763049177e+37,0.00042146241625714025,O_I_7774,3.2292562876321143e+37,3.712075791853587e+36,3.2731834153500675e+37,3.6657685137500574e+34,10
B10,4.0,3.374155874642147e+37,0.0003864503438570383,O_I_7774,3.2599300173563864e+37,9.844002689481066e+35,3.275302300714141e+37,4.135470331949166e+33,10
B10,5.0,5.024070970472152e+37,0.0005712278568535742,O_I_7774,3.2325670499382876e+37,1.4932824813359473e+37,3.5070175978037547e+37,2.3770891332449885e+35,10
B10,10.0,1.1567478689258696e+38,0.001309191644857537,C_III_1909,5.756617121348306e+37,6.294241823867056e+37,4.728396692005275e+37,5.44840173386364e+36,10
B10,20.0,1.5096941197623212e+38,0.0022085971504637635,O_III_5007,5.083426544442558e+37,7.882255153756577e+37,5.182748484376507e+37,2.0319375594901266e+37,10
B10,30.0,1.4742104253215595e+38,0.0023708814029510766,C_III_4647,5.545235285157728e+37,9.49739545189589e+37,3.750560974432496e+37,1.4941478268872086e+37,10
B10,40.0,1.7227298669033037e+38,0.0016842438615196384,C_IV_5801,5.63779009458869e+37,1.2138822194576968e+38,3.577418253569066e+37,1.5110582208870073e+37,10
B10,50.0,3.985148290528202e+38,0.001382725038804049,C_IV_5801,1.4140990231254703e+38,3.293045954006077e+38,4.769506138300166e+37,2.1515172269210823e+37,10
B10,60.0,4.354349718835038e+39,0.012527828415320318,C_III_4647,2.5901517380345015e+39,4.06862125433253e+39,2.184764973353106e+38,6.725196716719738e+37,10
B10,70.0,4.027029430596093e+39,0.015347063567157582,C_III_5696,1.3841286500144098e+39,3.51491164583396e+39,3.9545546017878204e+38,1.1666232458335114e+38,9
B10,80.0,6.589736372633032e+39,0.030483771040650826,C_III_5696,2.7351187014953787e+39,5.930762064072989e+39,5.031339052582839e+38,1.5584040330175912e+38,6
B10,90.0,1.1662262897033568e+40,0.0651612385002044,C_III_5696,4.5914237523052796e+39,1.0800167582289817e+40,6.88416096450644e+38,1.736792182931045e+38,5
B10,100.0,2.203716514980944e+40,0.05109009674795138,C_IV_1549,7.8288e+39,2.081597436044499e+40,1.0275865733088695e+39,1.93604216055576e+38,6
B10,110.0,1.5587150252129696e+40,0.06776293205439386,C_III_5696,4.9702564001360046e+39,1.3743239938558132e+40,1.7189861283505743e+39,1.249241852209885e+38,5
B10,120.0,3.552680348534511e+39,0.032056713736968355,C_II_6580,5.8532743501680015e+38,2.4482459752336255e+39,1.0344667319465899e+39,6.996764135429506e+37,9
B10,130.0,9.382284490305708e+38,0.001441477732231606,C_III_5696,1.4452445316319999e+38,6.0057490070809124e+38,2.9781658372663467e+38,3.9836964595844854e+37,10
B10,140.0,3.1180250836742194e+36,5.4901451996295123e-05,C_II_4267,5.5566977930160016e+35,1.4836257846767376e+36,1.5464409783782472e+36,8.795832061923392e+34,10
B11,0.1,6.751615370432045e+37,0.00040166314382426957,O_I_7774,6.6925039746316375e+37,4.3401116548045105e+35,6.708214253881371e+37,2.6279907303890974e+25,10
B11,0.2,6.751729702673387e+37,0.00040145776137190425,O_I_7774,6.69385959831791e+37,4.1935396135679606e+35,6.709794306535949e+37,1.7573479445061136e+25,10
B11,0.3,6.7518940933571745e+37,0.0004012565540514067,O_I_7774,6.6952143006008685e+37,4.051709274505215e+35,6.711377000610796e+37,1.3275522028870198e+25,10
B11,0.4,6.7521070870738435e+37,0.0004010603922199354,O_I_7774,6.696568028679934e+37,3.914474190113921e+35,6.712962345171573e+37,1.1313427000307018e+25,10
B11,0.5,6.752367271433234e+37,0.00040086890679772374,O_I_7774,6.697920728575964e+37,3.781692216233775e+35,6.7145503492698085e+37,1.0868287066151682e+25,10
B11,0.6,6.752673275850958e+37,0.0004006797564808172,O_I_7774,6.699272345105452e+37,3.65322539111807e+35,6.7161410219386e+37,1.1772954710589918e+25,10
B11,0.7,6.75302377038022e+37,0.00040049590072742527,O_I_7774,6.700622821853566e+37,3.528939818956047e+35,6.717734372189221e+37,1.4397500367094362e+25,10
B11,0.8,6.7534174645865685e+37,0.0004003162911994715,O_I_7774,6.701972101146032e+37,3.408705557608695e+35,6.71933040900849e+37,1.990717330070085e+25,10
B11,0.9,6.753853106476345e+37,0.0004001370657539892,O_I_7774,6.703320124019579e+37,3.2923965115275066e+35,6.720929141357955e+37,3.115597496329234e+25,10
B11,1.0,6.7543294815177315e+37,0.0003999611066777051,O_I_7774,6.704666830188875e+37,3.1798903334813673e+35,6.722530578177396e+37,5.521807984107191e+25,10
B11,2.0,6.764408495743687e+37,0.0003983140143052608,O_I_7774,6.722100868720236e+37,2.140565397664775e+35,6.743002841324608e+37,4.424307755503302e+27,10
B11,3.0,6.784062116035403e+37,0.0003996834856020462,O_I_7774,6.745740752136574e+37,1.331594860228447e+35,6.770746167168958e+37,2.6416123004389926e+27,10
B11,4.0,6.800641915884341e+37,0.00039776801779070283,O_I_7774,6.7622269760065e+37,7.771423950698648e+34,6.792870488394884e+37,3.5387585710071584e+28,10
B11,5.0,6.809863857950477e+37,0.00039952283594248117,O_I_7774,6.766762766496273e+37,4.1088663515589583e+34,6.805754985312215e+37,6.286703210181626e+28,10
B11,10.0,6.963507655494169e+37,0.00041754270714204676,O_I_7774,6.780781765980209e+37,5.414250009960632e+34,6.9580922847942135e+37,1.1206899955934107e+31,10
B11,20.0,1.1690176777783107e+38,0.0009405207735722161,O_I_7774,4.429921506407291e+37,3.325606652080607e+37,7.732338897845412e+37,6.322312278570858e+36,10
B11,30.0,2.52812533370746e+38,0.0021675558408441077,C_III_4647,8.246855676195873e+37,1.5584395166029473e+38,7.206686333020478e+37,2.490171838024653e+37,10
B11,40.0,2.758497939150547e+38,0.0030059674573574813,C_III_4647,1.0223406069843292e+38,2.008454119833295e+38,5.51340585731123e+37,1.9870323358612954e+37,10
B11,50.0,3.2574429364559802e+38,0.0024078440004554535,C_IV_5801,1.2222294354519745e+38,2.5734767811595244e+38,4.9847612355162595e+37,1.8549003174482962e+37,10
B11,60.0,4.200250643488763e+38,0.0016876220445844767,C_IV_5801,1.840302826866467e+38,3.44729455588725e+38,5.371121462151385e+37,2.1584394138637482e+37,10
B11,70.0,6.37319558821146e+39,0.009811538689789102,C_III_4647,2.9862135100202056e+39,5.179308049609157e+39,1.144665604532981e+39,4.922193406932217e+37,9
B11,80.0,5.691249721473327e+39,0.014075465264554428,C_III_5696,2.2545876684474202e+39,5.0682430151116596e+39,4.8016706706003406e+38,1.428396393016346e+38,9
B11,90.0,1.2260373168109448e+40,0.037518812578741165,C_III_5696,4.941803031827811e+39,1.1344036712863848e+40,7.245291189149131e+38,1.9180733633068735e+38,6
B11,100.0,2.6590256978224954e+40,0.04979710605644409,C_IV_1549,8.748400000000001e+39,2.51853575560967e+40,1.2038193486633232e+39,2.0108007346493237e+38,6
B11,110.0,8.016236324368203e+39,0.031193982337741406,C_III_5696,2.110409812924998e+39,6.628134076433423e+39,1.2690095362604236e+39,1.1909271167435434e+38,9
B11,120.0,3.1796843338207697e+39,0.0011792009529692708,C_III_5696,5.99662864685e+38,2.0119075876504957e+39,1.084815409248856e+39,8.296133692141805e+37,10
B11,130.0,1.016048775990524e+39,0.006503022282146808,C_III_5696,1.546841290791666e+38,6.442558482293279e+38,3.2428741322106718e+38,4.75055145401291e+37,10
B11,140.0,2.6608595317358317e+36,2.683429907975624e-05,O_I_7774,4.430311228433332e+35,1.229934742260654e+36,1.3290933685299996e+36,1.0183142094517825e+35,10
B12,0.1,3.4642127729620925e+38,0.012679352964330483,O_III_5007,1.4407943478610425e+38,9.647359115866223e+37,1.4410789767724941e+38,1.0583978846029757e+38,9
B12,0.2,3.407876381524293e+38,0.01249524757086808,O_III_5007,1.4332990738575109e+38,9.233173000391564e+37,1.433574947987942e+38,1.0509841334971941e+38,9
B12,0.3,3.3821130816381777e+38,0.012424640762225362,O_III_5007,1.4248331055487278e+38,9.142720145995056e+37,1.4251111769933706e+38,1.0427298900453014e+38,9
B12,0.4,3.345248675338245e+38,0.012312990067535612,O_III_5007,1.4164885097173788e+38,8.938730698474803e+37,1.4167647847119287e+38,1.0346108207788352e+38,9
B12,0.5,3.2981365122122407e+38,0.012163671531362807,O_III_5007,1.408261414164463e+38,8.629819691120731e+37,1.4085319744359438e+38,1.026622568664224e+38,9
B12,0.6,3.242017808820289e+38,0.011980231762560275,O_III_5007,1.4001436483619762e+38,8.228563575486938e+37,1.4004048163502547e+38,1.0187566349213398e+38,9
B12,0.7,3.1784505562894896e+38,0.011769018247990754,O_III_5007,1.3921233191861687e+38,7.750777766801049e+37,1.3923718066012327e+38,1.011000973008152e+38,9
B12,0.8,3.109224921559768e+38,0.011536016057718848,O_III_5007,1.3841856261793446e+38,7.214654581592521e+37,1.3844186560151589e+38,1.003340807385357e+38,9
B12,0.9,3.0362716218160896e+38,0.011287280881000275,O_III_5007,1.3763138407109228e+38,6.639827845528183e+37,1.3765292353182364e+38,9.957596019450349e+37,9
B12,1.0,3.0914830278854965e+38,0.011507978146441738,O_III_5007,1.367145117854357e+38,7.371473642956953e+37,1.3673936845081358e+38,9.86941979081666e+37,9
B12,2.0,2.9598582937738518e+38,0.01076898722289549,O_III_5007,1.312581336237268e+38,7.146088971550947e+37,1.3128572940010353e+38,9.32392102617722e+37,9
B12,3.0,2.393793218505875e+38,0.00888009691951965,O_III_5007,1.2230668931469203e+38,3.191970800345507e+37,1.2231763871937836e+38,8.514197512775406e+37,9
B12,4.0,2.199335066141871e+38,0.008306597925858082,O_III_5007,1.130095951778747e+38,2.9863483525549017e+37,1.1302164873797864e+38,7.704837435065942e+37,9
B12,5.0,2.039105226988568e+38,0.0075053361758560646,O_III_5007,1.0726395925677044e+38,2.4686743219453343e+37,1.0727077387118032e+38,7.195300560822312e+37,9
B12,10.0,1.4495358189697739e+38,0.00561629278826292,O_III_5007,7.412269917370794e+37,2.532910040544009e+37,7.412699853219922e+37,4.549748295933809e+37,9
B12,20.0,1.879051995026983e+38,0.0012390213919489077,O_III_5007,6.427760428583001e+37,8.139856524535277e+37,6.430762475679732e+37,4.219900950054824e+37,10
B12,30.0,1.1251660045011126e+39,0.0014424935960002706,C_III_4647,4.78966635462657e+38,9.862391690705032e+38,1.0329446261544843e+38,3.563237281516083e+37,10
B12,40.0,1.7086339714275836e+39,0.003755442602113016,C_III_4647,7.87896329890336e+38,1.537654974916819e+39,1.2570394609481991e+38,4.527505041594434e+37,10
B12,50.0,8.993432749660033e+39,0.042019866946777916,C_III_4647,4.2391050927739413e+39,8.453576480131904e+39,4.545758089275792e+38,8.528046060054946e+37,7
B12,60.0,6.032092879873968e+39,0.029687941836039143,C_II_4267,2.7714100920153065e+39,5.431406763291215e+39,4.850567661233e+38,1.1562935045945514e+38,7
B12,70.0,8.663343369056587e+39,0.05320672591936544,C_II_4267,3.757030157034374e+39,7.936807226077329e+39,5.851316666874002e+38,1.4140447629185818e+38,5
B12,80.0,1.7112086871836994e+40,0.2325425699387634,C_IV_1549,6.6509e+39,1.6016821692844823e+40,9.146256979361717e+38,1.806394810559971e+38,3
B12,90.0,3.9790816279615177e+40,0.15400750073248062,C_II_4267,1.512087097168001e+40,3.560619608669553e+40,4.0568530387961366e+39,1.2776715412351147e+38,5
B12,100.0,2.2151500179298505e+39,0.02766076104922425,C_III_5696,3.76681799411775e+38,1.557051618700762e+39,6.324556828306692e+38,2.5642716398419563e+37,10
B12,110.0,4.468447330232917e+36,5.567098373869583e-05,C_II_4267,1.10267666339875e+36,2.2279314740895607e+36,2.2347182833284818e+36,5.797572814873985e+33,10
B12,120.0,3.926297901710108e+36,4.6234093215827043e-05,C_II_4267,9.756565322876001e+35,1.9600716262520525e+36,1.96401967615605e+36,2.206599302005052e+33,10
B12,130.0,3.294188413973563e+36,3.747620075625611e-05,O_I_7774,8.690706653595e+35,1.5493686227331996e+36,1.743936029747232e+36,8.837614931316951e+32,10
B12,140.0,2.83623536372433e+36,1.9661805759094955e-05,O_I_7774,7.92405710697175e+35,1.2492842978180562e+36,1.5866983701787456e+36,2.526957275289566e+32,10
B12,150.0,2.5506462601545484e+36,1.650507293121019e-05,O_I_7774,7.36543755054475e+35,1.0764954090225899e+36,1.474038804283752e+36,1.1204684820649464e+32,10
B13,0.1,2.27604662160531e+39,0.04408177647221544,C_III_1909,2.1680042901458843e+39,2.176182089543322e+39,6.711927222698283e+37,3.2745259835005234e+37,7
B13,0.2,2.480733906628421e+39,0.04779411829042651,C_III_1909,2.3166786136347e+39,2.3258544073850847e+39,9.973514800240238e+37,5.514435124093363e+37,7
B13,0.3,2.79669877192064e+39,0.05348409258842264,C_III_1909,2.5535305658546802e+39,2.564696870043378e+39,1.4371608779373936e+38,8.828581408352199e+37,7
B13,0.4,2.9776485067606873e+39,0.05668449271118228,C_III_1909,2.669850796085002e+39,2.6832863821771337e+39,1.7776324255024043e+38,1.1659888203331228e+38,6
B13,0.5,2.7762300630304164e+39,0.053041216615031375,C_III_1909,2.5189335510282935e+39,2.530454325145087e+39,1.5139450927140458e+38,9.438122861392436e+37,7
B13,0.6,2.5929901490203586e+39,0.04970353372509209,C_III_1909,2.3666976955752403e+39,2.3771552438118552e+39,1.3474827601124227e+38,8.108662919726101e+37,7
B13,0.7,2.4169625893509797e+39,0.046471824797157814,C_III_1909,2.2166387225376148e+39,2.2262413786047002e+39,1.205512116212492e+38,7.016999912503032e+37,7
B13,0.8,2.2598712092990574e+39,0.04356745161900816,C_III_1909,2.080211404587744e+39,2.0891368165913846e+39,1.0910116305474753e+38,6.163322965292545e+37,7
B13,0.9,2.125735817128133e+39,0.041073086706655666,C_III_1909,1.961680194444929e+39,1.9700767037620885e+39,1.0037902597920465e+38,5.528008738683984e+37,7
B13,1.0,2.0150931799394888e+39,0.039001122567970434,C_III_1909,1.8620330060217284e+39,1.8700260095146885e+39,9.421128446087108e+37,5.085588596392924e+37,7
B13,2.0,2.3205235551511548e+39,0.04445231999398787,C_III_1909,2.0456105887650365e+39,2.057890822542926e+39,1.6088250463189576e+38,1.0175022797633268e+38,7
B13,3.0,2.0135933641312608e+39,0.03877896454988195,C_III_1909,1.6776103648927688e+39,1.6946917759017326e+39,1.9042859338977705e+38,1.2847299483975073e+38,7
B13,4.0,1.4056062548365034e+39,0.027460883362155426,C_III_1909,1.0601554864978601e+39,1.0799960670728188e+39,1.9334535598332164e+38,1.3226483178036274e+38,7
B13,5.0,1.02972702112949e+39,0.019577513173745942,C_III_1909,6.80988643875082e+38,7.034634904331499e+38,1.9383097012455748e+38,1.3243256057178255e+38,9
B13,10.0,3.1274542718493662e+38,0.005828489397191525,O_III_5007,1.4506322221295068e+38,7.590310022142166e+37,1.451549081207254e+38,9.168741884278953e+37,9
B13,20.0,1.774194965161747e+38,0.0034486876969026673,O_III_5007,8.171037240268816e+37,5.120046450025249e+37,8.172993810408163e+37,4.448909391184057e+37,10
B13,30.0,1.4448584677433508e+38,0.0028561211535932675,O_III_5007,5.530087818615072e+37,6.138438490133559e+37,5.531357126911601e+37,2.778789060388349e+37,10
B13,40.0,4.0953921732753894e+38,0.0008273467984762858,C_III_4647,1.1384395763109995e+38,2.874570671023953e+38,7.744566430379487e+37,4.463648592134878e+37,10
B13,50.0,2.3219316183127577e+39,0.003027739290879402,C_III_4647,1.3348723180333803e+39,2.0879155054612498e+39,1.723629241850597e+38,6.165318866644771e+37,10
B13,60.0,4.35220833466206e+39,0.011057702673922663,C_II_4267,1.3891123663730028e+39,3.7944283705092566e+39,4.350347663601532e+38,1.227451977926499e+38,10
B13,70.0,8.974151393109258e+39,0.03137925200076045,C_II_4267,3.463940757802858e+39,8.186834012725909e+39,6.18136111688822e+38,1.6918126869452771e+38,6
B13,80.0,1.9509244042836038e+40,0.09010351747129325,C_IV_1549,8.3054e+39,1.8308142141681436e+40,9.878757327484448e+38,2.1322616840615857e+38,4
B13,90.0,2.127034576921507e+40,0.08283154603400729,C_II_4267,9.78648768927262e+39,1.9329974640136465e+40,1.7998079922309478e+39,1.4056313684765567e+38,5
B13,100.0,2.12043280097346e+39,0.022198092768014197,C_III_5696,4.167628479004001e+38,1.3192070713163782e+39,7.582809559182982e+38,4.294477373878404e+37,10
B13,110.0,4.5119300160712275e+36,2.6783289064942522e-05,C_II_4267,1.1176028696700671e+36,2.2581897419161038e+36,2.250948207055874e+36,2.792067099249519e+33,10
B13,120.0,3.739109429525624e+36,3.445863050610072e-05,O_I_7774,9.282470550538e+35,1.8696464903148644e+36,1.8677086940168318e+36,1.7542451939281428e+33,10
B13,130.0,2.297910965507592e+36,1.977140003251823e-05,O_I_7774,5.9596243794753334e+35,1.1024837172210054e+36,1.1949797796369757e+36,4.4746864961079875e+32,10
B13,140.0,3.124229385327199e+36,2.5686750270246217e-05,O_I_7774,7.941304423014666e+35,1.5321940292979357e+36,1.5916003628489687e+36,4.349931802948045e+32,10
B13,150.0,2.641368981223109e+36,2.080985803218097e-05,O_I_7774,7.102608846029333e+35,1.2190745512471647e+36,1.42211151306405e+36,1.829169118945116e+32,10
B14,0.1,1.7052791374225345e+39,0.020079630192893085,C_III_1909,1.6688678946705488e+39,1.6760488206791168e+39,2.9193355090988185e+37,3.6961652429362864e+34,8
B14,0.2,1.682043232108565e+39,0.019786878443374237,C_III_1909,1.6456082173633784e+39,1.6527016370096365e+39,2.9262093758925767e+37,7.9501340002044745e+34,8
B14,0.3,1.660579420503381e+39,0.019515173297771474,C_III_1909,1.6239319051236324e+39,1.6309447909766714e+39,2.9444449365942856e+37,1.901801607669806e+35,8
B14,0.4,1.643955291753769e+39,0.019296628190389346,C_III_1909,1.6065295624819773e+39,1.6134814581654543e+39,2.996815449369953e+37,5.056790946152975e+35,8
B14,0.5,1.642677010399284e+39,0.019255283024917514,C_III_1909,1.6026250359705457e+39,1.609578690217568e+39,3.160669717175284e+37,1.491623009963236e+36,8
B14,0.6,1.6066675305197006e+39,0.018820375406456882,C_III_1909,1.565986287542039e+39,1.5728189946923672e+39,3.2075191998496974e+37,1.77334382883617e+36,8
B14,0.7,1.5379483003493994e+39,0.01801353631799583,C_III_1909,1.499208276381796e+39,1.5057964102329002e+39,3.1015899479249846e+37,1.135990637249269e+36,8
B14,0.8,1.476764892127932e+39,0.017293803703370927,C_III_1909,1.4392141653946016e+39,1.445585702580792e+39,3.0407768702749536e+37,7.714208443907425e+35,8
B14,0.9,1.420392434985808e+39,0.016629918771225275,C_III_1909,1.3836183772172736e+39,1.389790358476668e+39,3.0046471419484045e+37,5.556050896558912e+35,8
B14,1.0,1.367404344272318e+39,0.016005497308217452,C_III_1909,1.3311698889414152e+39,1.3371536722074805e+39,2.982613636249438e+37,4.2453570234312e+35,8
B14,2.0,9.609252943976238e+38,0.011206942657613763,C_III_1909,9.243999936571768e+38,9.289010439792466e+38,3.0940244828813627e+37,1.0840055895635625e+36,9
B14,3.0,8.199501617632373e+38,0.009508988259511922,C_III_1909,7.641059002046953e+38,7.68240504640048e+38,4.336796039063384e+37,8.341696732555363e+36,9
B14,4.0,7.847636892914925e+38,0.008683141141641175,C_III_1909,7.225798875712434e+38,7.268013355701076e+38,4.798554202440532e+37,9.976811696979534e+36,9
B14,5.0,1.0470822589495384e+39,0.011507154054963593,C_III_1909,9.343302427770782e+38,9.407539560168379e+38,7.837687032404092e+37,2.7951432608659764e+37,9
