 days post max Lbol   log_Lbol (erg/s)   log_Lnuc (erg/s)
      8.379236E+01       4.194400E+01       4.137894E+01
      8.496444E+01       4.194000E+01       4.137457E+01
      8.606465E+01       4.193800E+01       4.137014E+01
      8.706631E+01       4.193600E+01       4.136624E+01
      8.807027E+01       4.193100E+01       4.136192E+01
      8.916543E+01       4.192800E+01       4.135813E+01
      9.018245E+01       4.192600E+01       4.135411E+01
      9.119558E+01       4.192400E+01       4.134986E+01
      9.225264E+01       4.192000E+01       4.134596E+01
      9.330581E+01       4.191500E+01       4.134183E+01
      9.431784E+01       4.191100E+01       4.133746E+01
      9.540216E+01       4.190800E+01       4.133345E+01
      9.648648E+01       4.190500E+01       4.132940E+01
      9.757080E+01       4.190200E+01       4.132490E+01
      9.865512E+01       4.189800E+01       4.132056E+01
      9.973294E+01       4.189400E+01       4.131660E+01
      1.007412E+02       4.188900E+01       4.131218E+01
      1.017436E+02       4.188400E+01       4.130856E+01
      1.027477E+02       4.188100E+01       4.130471E+01
      1.038104E+02       4.187900E+01       4.130016E+01
      1.048412E+02       4.187400E+01       4.129645E+01
      1.059403E+02       4.186600E+01       4.129203E+01
      1.069907E+02       4.186100E+01       4.128780E+01
      1.079988E+02       4.185700E+01       4.128398E+01
      1.090449E+02       4.185100E+01       4.127967E+01
      1.100863E+02       4.184400E+01       4.127577E+01
      1.112222E+02       4.183600E+01       4.127091E+01
      1.123065E+02       4.182900E+01       4.126694E+01
      1.133730E+02       4.182200E+01       4.126269E+01
      1.144660E+02       4.181500E+01       4.125864E+01
      1.154864E+02       4.181000E+01       4.125406E+01
      1.165276E+02       4.180200E+01       4.125018E+01
      1.176364E+02       4.179200E+01       4.124601E+01
      1.186452E+02       4.178100E+01       4.124204E+01
      1.197087E+02       4.177300E+01       4.123805E+01
      1.208290E+02       4.176800E+01       4.123274E+01
      1.218474E+02       4.175900E+01       4.122917E+01
      1.228548E+02       4.174500E+01       4.122531E+01
      1.238803E+02       4.173400E+01       4.122141E+01
      1.249475E+02       4.172400E+01       4.121722E+01
      1.260054E+02       4.171300E+01       4.121272E+01
      1.270376E+02       4.170100E+01       4.120871E+01
      1.281148E+02       4.168500E+01       4.120466E+01
      1.291251E+02       4.167800E+01       4.120085E+01
      1.302331E+02       4.166400E+01       4.119618E+01
      1.312924E+02       4.164600E+01       4.119201E+01
      1.325016E+02       4.162900E+01       4.118696E+01
      1.335288E+02       4.161800E+01       4.118298E+01
      1.346217E+02       4.160700E+01       4.117898E+01
      1.358274E+02       4.159600E+01       4.117406E+01
      1.371929E+02       4.158700E+01       4.116879E+01
      1.383495E+02       4.158300E+01       4.116406E+01
      1.395061E+02       4.158000E+01       4.115897E+01
      1.406627E+02       4.157700E+01       4.115473E+01
      1.418193E+02       4.157100E+01       4.115014E+01
      1.429759E+02       4.156400E+01       4.114582E+01
      1.441325E+02       4.155900E+01       4.114145E+01
      1.452891E+02       4.155600E+01       4.113672E+01
      1.464457E+02       4.155300E+01       4.113194E+01
      1.476023E+02       4.154900E+01       4.112710E+01
      1.487589E+02       4.154500E+01       4.112287E+01
      1.499155E+02       4.154100E+01       4.111826E+01
      1.510721E+02       4.153600E+01       4.111394E+01
      1.522287E+02       4.153200E+01       4.110924E+01
      1.533854E+02       4.152800E+01       4.110483E+01
